PhN 1051
   0.70523	  -0.02233
   0.71395	  -0.02180
   0.72268	  -0.02126
   0.73140	  -0.02071
   0.74014	  -0.02015
   0.74887	  -0.01957
   0.75760	  -0.01898
   0.76633	  -0.01837
   0.77507	  -0.01776
   0.78381	  -0.01713
   0.79255	  -0.01649
   0.80130	  -0.01585
   0.81005	  -0.01519
   0.81881	  -0.01453
   0.82757	  -0.01386
   0.83633	  -0.01319
   0.84511	  -0.01251
   0.85388	  -0.01183
   0.86266	  -0.01116
   0.87143	  -0.01048
   0.88020	  -0.00981
   0.88897	  -0.00912
   0.89774	  -0.00844
   0.90649	  -0.00776
   0.91524	  -0.00709
   0.92396	  -0.00642
   0.93261	  -0.00575
   0.94115	  -0.00506
   0.94961	  -0.00430
   0.95808	  -0.00347
   0.96652	  -0.00263
   0.97478	  -0.00186
   0.98274	  -0.00120
   0.99009	  -0.00064
   0.99645	  -0.00022
   1.00000	   0.00000

"Filippo" <pathfinder_ita@yahoo.it> Naturalmente il PhN Š validissimo per il volo acro: t=10,51%;f=1,97% .
D'apres liste xfoil@yahoogroups.com
