DAVIS BASIC B-24 WING AIRFOIL   /tracfoil
1.00000  0.00000
0.97345  0.00391
0.94725  0.00791
0.92143  0.01197
0.89597  0.01610
0.87088  0.02027
0.84616  0.02447
0.82181  0.02869
0.79783  0.03292
0.77423  0.03714
0.75099  0.04135
0.72813  0.04552
0.70563  0.04964
0.68351  0.05371
0.66174  0.05770
0.64035  0.06162
0.61930  0.06543
0.59862  0.06914
0.57829  0.07272
0.55830  0.07618
0.53866  0.07948
0.51935  0.08264
0.50037  0.08562
0.48172  0.08842
0.46339  0.09103
0.44537  0.09343
0.42766  0.09563
0.41024  0.09760
0.39311  0.09934
0.37626  0.10083
0.35968  0.10207
0.34337  0.10304
0.32731  0.10375
0.31150  0.10417
0.29591  0.10430
0.28056  0.10414
0.26541  0.10367
0.25047  0.10289
0.23572  0.10179
0.22115  0.10037
0.20675  0.09862
0.19250  0.09652
0.17840  0.09409
0.16444  0.09131
0.15059  0.08818
0.13686  0.08469
0.12323  0.08085
0.10982  0.07667
0.09670  0.07220
0.08399  0.06745
0.07180  0.06245
0.06021  0.05724
0.04935  0.05185
0.03930  0.04630
0.03016  0.04063
 0.022040 0.034870  
 0.019652 0.032990  
 0.017317 0.031044  
 0.015040 0.029030  
 0.013533 0.027622  
 0.012061 0.026178  
 0.010628 0.024695  
 0.009240 0.023170  
 0.007648 0.021288  
 0.006143 0.019337  
 0.004740 0.017310  
 0.003586 0.015429  
 0.002546 0.013482  
 0.024701 0.036854  
 0.022040 0.034870  
 0.020244 0.033466  
 0.018477 0.032025  
 0.016742 0.030547  
 0.015040 0.029030  
 0.013533 0.027622  
 0.012061 0.026178  
 0.010628 0.024695  
 0.009240 0.023170  
 0.008039 0.021765  
 0.006884 0.020321  
 0.005782 0.018837  
 0.004740 0.017310  
 0.004035 0.016189  
 0.003368 0.015045  
 0.002744 0.013877  
 0.002167 0.012685  
 0.001640 0.011470  
 0.001278 0.010535  
 0.000950 0.009587  
 0.000659 0.008628  
 0.000407 0.007658  
 0.000196 0.006678  
 0.000030 0.005690  
 -0.000103 0.004556  
 -0.000174 0.003417  
 -0.000181 0.002275     
 0.000000 0.000000  
 0.000158 -0.000957  
 0.000364 -0.001906  
 0.000615 -0.002843  
 0.000911 -0.003768  
 0.001250 -0.004677  
 0.001630 -0.005570  
 0.002094 -0.006532  
 0.002603 -0.007470  
 0.003154 -0.008385  
 0.003742 -0.009277  
 0.004365 -0.010145  
 0.005020 -0.010990   
 0.006638 -0.012853  
 0.008382 -0.014596  
 0.010230 -0.016230  
 0.011937 -0.017592  
 0.013699 -0.018880  
 0.015510 -0.020101  
 0.017360 -0.021260  
 0.019589 -0.022558  
 0.021857 -0.023785  
 0.024159 -0.024947   
 0.026490 -0.026050   
0.03769 -0.03057
0.05103 -0.03479
0.06659 -0.03869
0.08444 -0.04223
0.10464 -0.04539
0.12724 -0.04814
0.15233 -0.05045
0.17994 -0.05230
0.21015 -0.05366
0.24298 -0.05451
0.27850 -0.05482
0.31675 -0.05457
0.35777 -0.05373
0.40159 -0.05228
0.44826 -0.05020
0.49779 -0.04748
0.55023 -0.04408
0.60559 -0.03999
0.66389 -0.03520
0.72515 -0.02967
0.78939 -0.02341
0.85660 -0.01638
0.92681 -0.00859
1.00000  0.00000
