RAF 32 AIRFOIL
1.00000  0.00000
0.90000  0.03150
0.80000  0.05780
0.70000  0.07990
0.60000  0.09620
0.50000  0.10690
0.40000  0.11000
 0.300000 0.105500  
 0.287426 0.104281  
 0.274866 0.102904  
 0.262324 0.101375  
 0.249802 0.099697  
 0.237306 0.097876  
 0.224837 0.095916  
 0.212401 0.093822  
 0.200000 0.091600  
 0.188772 0.089470  
 0.177575 0.087217  
 0.166408 0.084821  
 0.155272 0.082262  
 0.144164 0.079519  
 0.133084 0.076571  
 0.122030 0.073399  
 0.111003 0.069982  
 0.100000 0.066300  
 0.093532 0.064000  
 0.087090 0.061610  
 0.080693 0.059138  
 0.074358 0.056592  
 0.068103 0.053982  
 0.061946 0.051316  
 0.055906 0.048602  
 0.050000 0.045850  
 0.046923 0.044373  
 0.043870 0.042863  
 0.040822 0.041298  
 0.037760 0.039654  
 0.034666 0.037908  
 0.031521 0.036036  
 0.028305 0.034014  
 0.025000 0.031820  
 0.020731 0.028803  
 0.016456 0.025530  
 0.012336 0.022056  
 0.008534 0.018435  
 0.005213 0.014720  
 0.002537 0.010965  
 0.000667 0.007224  
 -0.000233 0.003551
 0.000000 0.000000  
 0.001195 -0.002927  
 0.003216 -0.005707  
 0.005925 -0.008323  
 0.009187 -0.010758  
 0.012862 -0.012998  
 0.016815 -0.015024  
 0.020906 -0.016820  
 0.025000 -0.018370  
 0.028294 -0.019456  
 0.031511 -0.020383  
 0.034665 -0.021172  
 0.037770 -0.021844  
 0.040842 -0.022417  
 0.043894 -0.022912  
 0.046942 -0.023350  
 0.050000 -0.023750  
 0.055385 -0.024401  
 0.060835 -0.025000  
 0.066340 -0.025551  
 0.071890 -0.026053  
 0.077478 -0.026508  
 0.083091 -0.026919  
 0.088723 -0.027287  
 0.094362 -0.027614  
 0.100000 -0.027900  
 0.112607 -0.028405  
 0.125167 -0.028729  
 0.137688 -0.028886  
 0.150179 -0.028888  
 0.162648 -0.028748  
 0.175102 -0.028478  
 0.187550 -0.028092  
 0.200000 -0.027600  
 0.212483 -0.027015  
 0.224975 -0.026349  
 0.237474 -0.025614  
 0.249977 -0.024821  
 0.262483 -0.023981  
 0.274990 -0.023107  
 0.287496 -0.022209  
 0.300000 -0.021300  
0.40000 -0.01400
0.50000 -0.00670
0.60000  0.00020
0.70000  0.00490
0.80000  0.00680
0.90000  0.00470
1.00000  0.00000
