 BOEING-VERTOL VR-8 AIRFOIL WITH TAB
1.00 0.003404
0.96 0.0034041
0.945 0.00524
0.92 0.00761
0.89 0.01048
0.85 0.01428
0.80 0.0190
0.75 0.0237
0.70 0.0285
0.65 0.0333
0.60 0.0380
0.55 0.0426
0.50 0.0467
0.45 0.0502
0.40 0.0525
0.35 0.0535
0.30 0.0530
0.25 0.0510
0.20 0.0480
0.16 0.0444
0.125 0.0402
0.095 0.0357
0.07 0.0309
0.05 0.0261
0.035 0.0217
0.025 0.0183
0.02 0.01425
0.01 0.01175
0.005 0.0085
0.0 0.0
0.005 -0.00535
0.01 -0.00737
0.02 -0.00880
0.025 -0.01090
0.035 -0.01255
0.05 -0.01465
0.07 -0.01685
0.095 -0.0190
0.125 -0.0212
0.16 -0.0232
0.20 -0.0250
0.25 -0.0266
0.30 -0.0277
0.35 -0.0280
0.40 -0.0276
0.45 -0.0265
0.50 -0.0247
0.55 -0.0225
0.60 -0.0200
0.65 -0.0175
0.70 -0.0150
0.75 -0.0125
0.80 -0.0100
0.85 -0.0075
0.89 -0.0055
0.92 -0.0040
0.945 -0.00275
0.96 -0.001596
1.00 -0.001596
